Date,Open,High,Low,Close,Volume,Change
2023-05-16,11950,11960,11480,11560,2460925,-0.024472573839662393
2023-05-17,11500,11860,11380,11700,2691549,0.01211072664359869
2023-05-18,11780,11850,11540,11700,2489816,0.0
2023-05-19,11750,11770,11390,11530,2052541,-0.014529914529914478
2023-05-22,11500,11810,11340,11740,1798927,0.018213356461405095
2023-05-23,11900,12430,11840,12060,5516979,0.027257240204429323
2023-05-24,11960,12540,11850,12130,5737145,0.005804311774461057
2023-05-25,12040,12070,11520,11680,2603920,-0.03709810387469081
2023-05-26,11630,11820,11360,11400,1745396,-0.023972602739726012
2023-05-30,11550,11800,11460,11640,1702126,0.021052631578947434
2023-05-31,11760,11770,11390,11470,1715548,-0.014604810996563522
2023-06-01,11500,11500,11270,11330,1304596,-0.012205754141238034
2023-06-02,11380,11610,11350,11390,1935414,0.005295675198587757
2023-06-05,11500,12070,11450,11850,4180445,0.04038630377524144
2023-06-07,11960,12850,11780,12710,8862923,0.07257383966244735
2023-06-08,12580,12750,12230,12500,4851676,-0.016522423288748977
2023-06-09,12620,12620,12170,12250,2986095,-0.020000000000000018
2023-06-12,12400,13190,12360,13000,11310863,0.061224489795918435
2023-06-13,12870,12890,12630,12700,3432993,-0.023076923076923106
2023-06-14,12750,13160,12210,12330,6097583,-0.029133858267716528
2023-06-15,12480,12680,12120,12430,2788041,0.008110300081102917
2023-06-16,12710,13290,12680,13130,11426990,0.05631536604987941
2023-06-19,13410,13830,13040,13770,12847972,0.04874333587204882
2023-06-20,14770,15150,14360,14970,29937285,0.08714596949891074
2023-06-21,14700,15490,14540,15140,16964024,0.011356045424181671
2023-06-22,15160,16950,15100,16680,35872702,0.10171730515191535
2023-06-23,16500,17220,15950,16660,14596166,-0.0011990407673860837
2023-06-26,16690,17640,16150,16220,16800583,-0.026410564225690325
2023-06-27,16420,17500,16050,17480,22475453,0.07768187422934658
2023-06-28,17220,17400,15280,15500,15088443,-0.11327231121281467
2023-06-29,15240,16140,15240,15450,10036639,-0.003225806451612856
2023-06-30,15480,15880,14980,15250,6515830,-0.012944983818770184
2023-07-03,15430,17260,15330,17140,16371188,0.12393442622950812
2023-07-04,17060,18350,16850,17690,22776619,0.03208868144690791
2023-07-05,17850,18460,17740,18180,16134757,0.02769926512153753
2023-07-06,17800,17890,16570,16600,9311868,-0.08690869086908692
2023-07-07,16400,17100,16380,16960,5527209,0.02168674698795181
2023-07-10,17000,17260,15710,15900,6485778,-0.0625
2023-07-11,16390,20450,16330,20250,51281256,0.2735849056603774
2023-07-12,19930,22350,19350,21500,37986903,0.06172839506172845
2023-07-13,21600,27000,21300,25250,59914426,0.17441860465116288
2023-07-14,25900,26450,24750,25550,21430598,0.011881188118811892
2023-07-17,25450,27900,25150,26350,21086049,0.03131115459882583
2023-07-18,25800,27900,25700,27050,17518349,0.026565464895635715
2023-07-19,27500,27800,25500,26750,13354259,-0.011090573012939031
2023-07-20,26250,31850,26200,31050,44536868,0.1607476635514018
2023-07-21,30450,32100,30200,31250,16494937,0.006441223832528209
2023-07-24,31350,38050,30050,33550,21638753,0.07360000000000011
2023-07-25,36050,36700,33900,35150,7299339,0.04769001490312963
2023-07-26,35700,45400,30500,35500,31783762,0.009957325746799528
2023-07-27,36500,38450,27150,28450,16697375,-0.1985915492957746
2023-07-28,27300,31550,26350,31000,12323587,0.08963093145869938
2023-07-31,32400,35450,32300,34750,9434730,0.12096774193548376
2023-08-01,36500,37200,32950,34950,9133322,0.0057553956834532904
2023-08-02,33450,35700,32450,33050,6230262,-0.05436337625178822
2023-08-03,33600,34200,31150,34000,5461437,0.02874432677760974
2023-08-04,34150,34550,32400,33300,3816646,-0.020588235294117685
2023-08-07,32400,32650,29300,29850,5778547,-0.10360360360360366
2023-08-08,29750,32900,29600,32650,8766853,0.0938023450586265
2023-08-09,32650,33850,31800,32000,5050821,-0.019908116385911168
2023-08-10,31300,32550,30650,31550,4663428,-0.014062499999999978
2023-08-11,31650,31700,29300,29350,4852781,-0.06973058637083995
2023-08-14,28350,30400,28300,29850,3814046,0.017035775127768327
2023-08-16,29400,29400,28400,28900,3065149,-0.031825795644891075
2023-08-17,29000,31400,28550,31200,8588502,0.0795847750865053
2023-08-18,30750,31350,28850,29450,4590467,-0.05608974358974361
2023-08-21,29150,33800,29150,32950,12978668,0.11884550084889645
2023-08-22,33100,34900,32550,34400,10665872,0.04400606980273136
2023-08-23,34000,38050,32050,37500,14036972,0.09011627906976738
